,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay,datetime
6050,15,1199,27,175,3,655,115,0,2022-07-12 00:00:06.050
6051,15,1325,173,146,3,655,120,1,2022-07-12 00:00:06.051
6052,15,1381,45,85,3,655,100,1,2022-07-12 00:00:06.052
6053,15,2459,262,243,3,655,85,1,2022-07-12 00:00:06.053
6054,15,317,34,153,3,655,100,1,2022-07-12 00:00:06.054
6055,15,3601,12,277,3,655,205,1,2022-07-12 00:00:06.055
6056,15,429,253,154,3,655,80,0,2022-07-12 00:00:06.056
6057,15,521,75,268,3,655,95,1,2022-07-12 00:00:06.057
6058,15,5,198,173,3,655,95,0,2022-07-12 00:00:06.058
6059,15,709,58,175,3,655,75,1,2022-07-12 00:00:06.059
6060,15,827,33,18,3,655,140,0,2022-07-12 00:00:06.060
6061,15,870,18,155,3,655,70,0,2022-07-12 00:00:06.061
6062,16,2181,16,135,3,655,140,1,2022-07-12 00:00:06.062
6063,17,1012,128,203,3,655,35,0,2022-07-12 00:00:06.063
6064,17,7215,208,22,3,655,120,1,2022-07-12 00:00:06.064
6065,4,1615,178,135,3,656,69,0,2022-07-12 00:00:06.065
6066,5,1656,18,16,3,656,134,1,2022-07-12 00:00:06.066
6067,8,1204,241,175,3,656,174,1,2022-07-12 00:00:06.067
6068,9,208,128,150,3,656,43,0,2022-07-12 00:00:06.068
6069,12,4612,261,2,3,656,102,1,2022-07-12 00:00:06.069
6070,12,6508,253,18,3,656,203,1,2022-07-12 00:00:06.070
6071,12,6628,79,27,3,656,147,1,2022-07-12 00:00:06.071
6072,12,6986,281,208,3,656,79,1,2022-07-12 00:00:06.072
6073,16,2352,205,135,3,656,140,0,2022-07-12 00:00:06.073
6074,3,190,153,148,3,657,300,1,2022-07-12 00:00:06.074
6075,3,462,241,35,3,657,179,1,2022-07-12 00:00:06.075
6076,4,432,135,159,3,657,199,1,2022-07-12 00:00:06.076
6077,5,1023,76,16,3,657,105,0,2022-07-12 00:00:06.077
6078,5,2381,16,241,3,657,102,0,2022-07-12 00:00:06.078
6079,5,2574,104,159,3,657,182,0,2022-07-12 00:00:06.079
6080,5,332,213,16,3,657,110,1,2022-07-12 00:00:06.080
6081,6,5415,52,16,3,657,53,1,2022-07-12 00:00:06.081
6082,12,6241,44,253,3,657,84,0,2022-07-12 00:00:06.082
6083,13,169,159,208,3,657,157,1,2022-07-12 00:00:06.083
6084,6,5577,94,16,3,658,86,1,2022-07-12 00:00:06.084
6085,12,6443,204,154,3,658,192,1,2022-07-12 00:00:06.085
6086,3,1082,60,148,3,659,107,1,2022-07-12 00:00:06.086
6087,12,7038,253,6,3,659,79,0,2022-07-12 00:00:06.087
6088,17,2775,217,194,3,659,114,0,2022-07-12 00:00:06.088
6089,0,3753,184,177,3,660,115,1,2022-07-12 00:00:06.089
6090,0,3986,99,197,3,660,66,0,2022-07-12 00:00:06.090
6091,0,4120,16,215,3,660,109,0,2022-07-12 00:00:06.091
6092,0,4198,78,148,3,660,75,1,2022-07-12 00:00:06.092
6093,1,1494,80,104,3,660,155,1,2022-07-12 00:00:06.093
6094,1,1871,80,153,3,660,180,1,2022-07-12 00:00:06.094
6095,1,1885,80,100,3,660,215,1,2022-07-12 00:00:06.095
6096,1,2088,183,159,3,660,180,1,2022-07-12 00:00:06.096
6097,1,557,183,208,3,660,190,0,2022-07-12 00:00:06.097
6098,2,152,14,206,3,660,94,0,2022-07-12 00:00:06.098
6099,2,529,44,252,3,660,159,0,2022-07-12 00:00:06.099
6100,3,1256,134,35,3,660,85,0,2022-07-12 00:00:06.100
6101,3,339,134,173,3,660,135,0,2022-07-12 00:00:06.101
6102,3,48,148,42,3,660,67,0,2022-07-12 00:00:06.102
6103,3,683,35,78,3,660,101,0,2022-07-12 00:00:06.103
6104,4,1702,96,253,3,660,379,1,2022-07-12 00:00:06.104
6105,4,1778,244,135,3,660,56,0,2022-07-12 00:00:06.105
6106,4,358,135,78,3,660,167,0,2022-07-12 00:00:06.106
6107,5,1001,35,16,3,660,176,0,2022-07-12 00:00:06.107
6108,5,1049,16,244,3,660,163,0,2022-07-12 00:00:06.108
6109,5,1075,233,16,3,660,86,0,2022-07-12 00:00:06.109
6110,5,1647,159,16,3,660,159,0,2022-07-12 00:00:06.110
6111,5,1683,261,153,3,660,87,0,2022-07-12 00:00:06.111
6112,5,1717,16,79,3,660,207,0,2022-07-12 00:00:06.112
6113,5,2065,16,87,3,660,75,0,2022-07-12 00:00:06.113
6114,5,2169,16,173,3,660,94,0,2022-07-12 00:00:06.114
6115,5,2330,197,177,3,660,125,0,2022-07-12 00:00:06.115
6116,5,2439,78,16,3,660,110,0,2022-07-12 00:00:06.116
6117,5,2669,78,173,3,660,136,0,2022-07-12 00:00:06.117
6118,5,2830,79,197,3,660,115,0,2022-07-12 00:00:06.118
6119,5,2891,261,264,3,660,115,0,2022-07-12 00:00:06.119
6120,5,2967,16,243,3,660,294,1,2022-07-12 00:00:06.120
6121,5,724,264,16,3,660,254,0,2022-07-12 00:00:06.121
6122,6,4952,16,245,3,660,71,1,2022-07-12 00:00:06.122
6123,6,4973,16,288,3,660,76,1,2022-07-12 00:00:06.123
6124,6,5149,16,275,3,660,67,1,2022-07-12 00:00:06.124
6125,6,5201,135,16,3,660,121,1,2022-07-12 00:00:06.125
6126,6,5424,16,48,3,660,107,1,2022-07-12 00:00:06.126
6127,6,5531,16,146,3,660,88,1,2022-07-12 00:00:06.127
6128,6,7074,208,12,3,660,111,1,2022-07-12 00:00:06.128
6129,6,7343,16,136,3,660,145,0,2022-07-12 00:00:06.129
6130,6,7398,27,16,3,660,71,1,2022-07-12 00:00:06.130
6131,7,226,262,79,3,660,134,1,2022-07-12 00:00:06.131
6132,7,404,154,79,3,660,134,1,2022-07-12 00:00:06.132
6133,7,516,214,79,3,660,142,1,2022-07-12 00:00:06.133
6134,7,558,243,79,3,660,133,0,2022-07-12 00:00:06.134
6135,8,777,16,153,3,660,285,0,2022-07-12 00:00:06.135
6136,8,983,221,16,3,660,114,0,2022-07-12 00:00:06.136
6137,10,2745,80,121,3,660,125,0,2022-07-12 00:00:06.137
6138,10,2948,80,156,3,660,70,0,2022-07-12 00:00:06.138
6139,10,3324,254,80,3,660,90,1,2022-07-12 00:00:06.139
6140,10,3627,183,223,3,660,110,0,2022-07-12 00:00:06.140
6141,10,3680,183,120,3,660,125,1,2022-07-12 00:00:06.141
6142,10,3961,71,208,3,660,80,0,2022-07-12 00:00:06.142
6143,10,3975,208,290,3,660,105,1,2022-07-12 00:00:06.143
6144,10,4290,33,208,3,660,95,1,2022-07-12 00:00:06.144
6145,10,4293,52,208,3,660,105,1,2022-07-12 00:00:06.145
6146,10,4484,159,33,3,660,160,0,2022-07-12 00:00:06.146
6147,10,4532,33,78,3,660,95,0,2022-07-12 00:00:06.147
6148,10,4572,58,159,3,660,95,1,2022-07-12 00:00:06.148
6149,10,4591,159,197,3,660,180,1,2022-07-12 00:00:06.149
6150,10,4684,78,233,3,660,65,0,2022-07-12 00:00:06.150
6151,11,6321,238,148,3,660,87,0,2022-07-12 00:00:06.151
6152,11,6415,71,22,3,660,119,0,2022-07-12 00:00:06.152
6153,11,6505,216,177,3,660,173,1,2022-07-12 00:00:06.153
6154,11,6697,233,71,3,660,99,0,2022-07-12 00:00:06.154
6155,11,6744,61,78,3,660,82,1,2022-07-12 00:00:06.155
6156,12,4663,29,197,3,660,83,1,2022-07-12 00:00:06.156
6157,12,4839,2,261,3,660,94,0,2022-07-12 00:00:06.157
6158,12,6667,253,172,3,660,199,1,2022-07-12 00:00:06.158
6159,12,6890,34,154,3,660,131,1,2022-07-12 00:00:06.159
6160,12,7009,208,130,3,660,121,0,2022-07-12 00:00:06.160
6161,12,7765,261,220,3,660,60,1,2022-07-12 00:00:06.161
6162,12,7772,261,255,3,660,83,1,2022-07-12 00:00:06.162
6163,12,7802,261,282,3,660,61,0,2022-07-12 00:00:06.163
6164,12,7811,261,110,3,660,112,1,2022-07-12 00:00:06.164
6165,13,610,208,78,3,660,111,0,2022-07-12 00:00:06.165
6166,13,678,208,159,3,660,132,0,2022-07-12 00:00:06.166
6167,14,2031,35,78,3,660,92,1,2022-07-12 00:00:06.167
6168,14,2124,159,35,3,660,68,0,2022-07-12 00:00:06.168
6169,14,2125,35,159,3,660,74,0,2022-07-12 00:00:06.169
6170,14,2168,78,159,3,660,68,0,2022-07-12 00:00:06.170
6171,14,2171,159,78,3,660,76,0,2022-07-12 00:00:06.171
6172,14,49,217,153,3,660,71,1,2022-07-12 00:00:06.172
6173,15,1044,153,236,3,660,80,1,2022-07-12 00:00:06.173
6174,15,1065,45,33,3,660,120,1,2022-07-12 00:00:06.174
6175,15,1094,217,91,3,660,70,1,2022-07-12 00:00:06.175
6176,15,19,75,129,3,660,65,0,2022-07-12 00:00:06.176
6177,15,2022,153,154,3,660,70,0,2022-07-12 00:00:06.177
6178,15,2026,258,264,3,660,75,1,2022-07-12 00:00:06.178
6179,15,20,129,75,3,660,55,0,2022-07-12 00:00:06.179
6180,15,2357,79,35,3,660,225,1,2022-07-12 00:00:06.180
6181,15,2980,217,233,3,660,235,1,2022-07-12 00:00:06.181
6182,15,3421,61,175,3,660,70,1,2022-07-12 00:00:06.182
6183,15,351,153,243,3,660,65,1,2022-07-12 00:00:06.183
6184,15,3659,173,33,3,660,115,1,2022-07-12 00:00:06.184
6185,15,437,251,175,3,660,70,1,2022-07-12 00:00:06.185
6186,15,532,175,141,3,660,130,1,2022-07-12 00:00:06.186
6187,15,647,279,75,3,660,60,0,2022-07-12 00:00:06.187
6188,15,650,175,182,3,660,120,0,2022-07-12 00:00:06.188
6189,15,778,153,258,3,660,90,0,2022-07-12 00:00:06.189
6190,15,786,277,104,3,660,60,1,2022-07-12 00:00:06.190
6191,15,793,175,146,3,660,120,1,2022-07-12 00:00:06.191
6192,15,899,153,202,3,660,90,0,2022-07-12 00:00:06.192
6193,16,2092,78,96,3,660,67,1,2022-07-12 00:00:06.193
6194,16,2238,121,96,3,660,108,1,2022-07-12 00:00:06.194
6195,16,2426,208,96,3,660,127,0,2022-07-12 00:00:06.195
6196,16,3034,65,135,3,660,129,0,2022-07-12 00:00:06.196
6197,16,3043,61,96,3,660,99,1,2022-07-12 00:00:06.197
6198,16,5925,208,107,3,660,96,1,2022-07-12 00:00:06.198
6199,17,2651,217,24,3,660,93,0,2022-07-12 00:00:06.199
6200,17,2856,217,103,3,660,69,0,2022-07-12 00:00:06.200
6201,17,2901,54,60,3,660,69,0,2022-07-12 00:00:06.201
6202,17,2911,217,227,3,660,70,0,2022-07-12 00:00:06.202
6203,3,1276,173,35,3,661,162,1,2022-07-12 00:00:06.203
6204,12,4848,192,197,3,661,82,1,2022-07-12 00:00:06.204
6205,12,6472,2,154,3,661,125,0,2022-07-12 00:00:06.205
6206,13,546,217,253,3,661,138,0,2022-07-12 00:00:06.206
6207,5,718,217,261,3,662,103,0,2022-07-12 00:00:06.207
6208,8,63,134,16,3,662,115,1,2022-07-12 00:00:06.208
6209,13,191,173,208,3,662,176,0,2022-07-12 00:00:06.209
6210,5,1292,243,16,3,663,247,0,2022-07-12 00:00:06.210
6211,12,4700,261,79,3,663,87,1,2022-07-12 00:00:06.211
6212,12,6854,6,253,3,663,78,0,2022-07-12 00:00:06.212
6213,8,202,48,16,3,664,109,1,2022-07-12 00:00:06.213
6214,8,425,223,16,3,664,68,1,2022-07-12 00:00:06.214
6215,12,6990,79,170,3,664,96,1,2022-07-12 00:00:06.215
6216,13,642,148,253,3,664,401,0,2022-07-12 00:00:06.216
6217,13,786,197,208,3,664,81,1,2022-07-12 00:00:06.217
6218,0,4102,16,121,3,665,62,0,2022-07-12 00:00:06.218
6219,0,4399,107,197,3,665,66,1,2022-07-12 00:00:06.219
6220,1,1214,268,159,3,665,145,0,2022-07-12 00:00:06.220
6221,1,1356,80,134,3,665,165,0,2022-07-12 00:00:06.221
6222,1,1465,208,241,3,665,170,1,2022-07-12 00:00:06.222
6223,1,1587,177,80,3,665,100,0,2022-07-12 00:00:06.223
6224,1,1788,80,233,3,665,145,0,2022-07-12 00:00:06.224
6225,1,1796,198,208,3,665,140,0,2022-07-12 00:00:06.225
6226,1,1856,183,134,3,665,145,0,2022-07-12 00:00:06.226
6227,1,321,159,208,3,665,160,0,2022-07-12 00:00:06.227
6228,1,378,208,159,3,665,125,0,2022-07-12 00:00:06.228
6229,1,40,154,148,3,665,330,1,2022-07-12 00:00:06.229
6230,1,720,80,159,3,665,195,0,2022-07-12 00:00:06.230
6231,2,659,217,214,3,665,180,1,2022-07-12 00:00:06.231
6232,3,294,160,252,3,665,161,0,2022-07-12 00:00:06.232
6233,3,673,148,154,3,665,367,1,2022-07-12 00:00:06.233
6234,4,1191,35,96,3,665,85,0,2022-07-12 00:00:06.234
6235,4,692,96,173,3,665,173,1,2022-07-12 00:00:06.235
6236,5,1047,16,268,3,665,105,0,2022-07-12 00:00:06.236
6237,5,1242,16,267,3,665,99,1,2022-07-12 00:00:06.237
6238,5,1564,197,78,3,665,139,0,2022-07-12 00:00:06.238
6239,5,1745,78,85,3,665,95,1,2022-07-12 00:00:06.239
6240,5,1814,154,71,3,665,250,0,2022-07-12 00:00:06.240
6241,5,1885,16,198,3,665,103,0,2022-07-12 00:00:06.241
6242,5,2091,16,277,3,665,92,0,2022-07-12 00:00:06.242
6243,5,2532,173,35,3,665,172,1,2022-07-12 00:00:06.243
6244,5,2586,261,16,3,665,215,0,2022-07-12 00:00:06.244
6245,5,82,261,148,3,665,276,1,2022-07-12 00:00:06.245
6246,6,5067,16,190,3,665,84,1,2022-07-12 00:00:06.246
6247,6,5178,16,290,3,665,122,1,2022-07-12 00:00:06.247
6248,6,5334,4,16,3,665,60,0,2022-07-12 00:00:06.248
6249,6,5570,16,278,3,665,73,1,2022-07-12 00:00:06.249
6250,8,872,197,16,3,665,146,1,2022-07-12 00:00:06.250
6251,10,3621,183,209,3,665,135,1,2022-07-12 00:00:06.251
6252,10,3671,183,275,3,665,85,1,2022-07-12 00:00:06.252
6253,10,3796,135,208,3,665,155,1,2022-07-12 00:00:06.253
6254,10,3964,45,208,3,665,130,1,2022-07-12 00:00:06.254
6255,10,4140,208,172,3,665,90,0,2022-07-12 00:00:06.255
6256,10,4342,234,208,3,665,135,1,2022-07-12 00:00:06.256
6257,10,4583,60,159,3,665,114,0,2022-07-12 00:00:06.257
6258,11,6450,71,174,3,665,80,0,2022-07-12 00:00:06.258
6259,12,4616,65,197,3,665,135,1,2022-07-12 00:00:06.259
6260,12,4809,71,58,3,665,70,1,2022-07-12 00:00:06.260
6261,12,6282,154,144,3,665,54,0,2022-07-12 00:00:06.261
6262,12,6441,79,76,3,665,159,0,2022-07-12 00:00:06.262
6263,13,310,79,159,3,665,223,1,2022-07-12 00:00:06.263
6264,13,888,253,154,3,665,95,0,2022-07-12 00:00:06.264
6265,14,1453,209,60,3,665,84,0,2022-07-12 00:00:06.265
6266,14,1566,198,60,3,665,106,1,2022-07-12 00:00:06.266
6267,14,472,217,44,3,665,90,0,2022-07-12 00:00:06.267
6268,14,522,217,236,3,665,113,0,2022-07-12 00:00:06.268
6269,14,658,253,216,3,665,315,0,2022-07-12 00:00:06.269
6270,15,1122,202,153,3,665,85,0,2022-07-12 00:00:06.270
6271,15,1345,75,2,3,665,110,1,2022-07-12 00:00:06.271
6272,15,1615,253,153,3,665,90,0,2022-07-12 00:00:06.272
6273,15,1691,175,58,3,665,75,1,2022-07-12 00:00:06.273
6274,15,1753,147,104,3,665,70,1,2022-07-12 00:00:06.274
6275,15,1763,277,216,3,665,150,1,2022-07-12 00:00:06.275
6276,15,226,216,182,3,665,80,0,2022-07-12 00:00:06.276
6277,15,245,217,262,3,665,125,0,2022-07-12 00:00:06.277
6278,15,3141,45,147,3,665,130,1,2022-07-12 00:00:06.278
6279,15,3401,79,244,3,665,130,1,2022-07-12 00:00:06.279
6280,15,479,214,217,3,665,150,1,2022-07-12 00:00:06.280
6281,15,602,129,131,3,665,60,1,2022-07-12 00:00:06.281
6282,15,851,104,147,3,665,75,1,2022-07-12 00:00:06.282
6283,15,8,172,153,3,665,195,1,2022-07-12 00:00:06.283
6284,16,2431,139,135,3,665,154,1,2022-07-12 00:00:06.284
6285,16,3069,131,135,3,665,69,0,2022-07-12 00:00:06.285
6286,4,477,241,96,3,666,169,1,2022-07-12 00:00:06.286
6287,5,2071,261,217,3,666,97,0,2022-07-12 00:00:06.287
6288,8,865,173,97,3,666,68,1,2022-07-12 00:00:06.288
6289,11,6609,148,234,3,666,90,1,2022-07-12 00:00:06.289
6290,12,6325,154,243,3,666,46,0,2022-07-12 00:00:06.290
6291,13,279,208,79,3,666,165,0,2022-07-12 00:00:06.291
6292,13,360,208,134,3,666,109,0,2022-07-12 00:00:06.292
6293,16,2620,136,135,3,666,104,0,2022-07-12 00:00:06.293
6294,4,1572,18,135,3,667,56,0,2022-07-12 00:00:06.294
6295,5,2571,139,16,3,667,94,0,2022-07-12 00:00:06.295
6296,6,5530,123,16,3,667,75,1,2022-07-12 00:00:06.296
6297,8,1420,139,277,3,667,137,0,2022-07-12 00:00:06.297
6298,12,3097,205,184,3,667,81,1,2022-07-12 00:00:06.298
6299,12,4456,261,168,3,667,91,0,2022-07-12 00:00:06.299
6300,12,6287,153,227,3,667,64,0,2022-07-12 00:00:06.300
6301,16,2735,165,135,3,667,69,0,2022-07-12 00:00:06.301
6302,17,2677,245,60,3,667,74,0,2022-07-12 00:00:06.302
6303,17,2748,217,248,3,667,105,0,2022-07-12 00:00:06.303
6304,5,1456,267,16,3,668,97,0,2022-07-12 00:00:06.304
6305,5,1549,16,253,3,668,330,1,2022-07-12 00:00:06.305
6306,5,1827,16,104,3,668,120,1,2022-07-12 00:00:06.306
6307,5,1902,153,16,3,668,230,0,2022-07-12 00:00:06.307
6308,5,348,172,16,3,668,122,0,2022-07-12 00:00:06.308
6309,6,5019,70,16,3,668,49,0,2022-07-12 00:00:06.309
6310,8,1073,277,48,3,668,139,0,2022-07-12 00:00:06.310
6311,13,730,264,208,3,668,237,0,2022-07-12 00:00:06.311
6312,13,942,154,208,3,668,242,0,2022-07-12 00:00:06.312
6313,14,1596,80,216,3,668,187,0,2022-07-12 00:00:06.313
6314,14,436,217,280,3,668,48,0,2022-07-12 00:00:06.314
6315,6,4951,91,16,3,669,178,0,2022-07-12 00:00:06.315
6316,12,4589,261,160,3,669,116,1,2022-07-12 00:00:06.316
6317,12,4632,261,196,3,669,91,0,2022-07-12 00:00:06.317
6318,12,4659,261,28,3,669,84,0,2022-07-12 00:00:06.318
6319,12,6973,252,154,3,669,149,0,2022-07-12 00:00:06.319
6320,12,7806,261,64,3,669,89,1,2022-07-12 00:00:06.320
6321,13,289,153,154,3,669,77,0,2022-07-12 00:00:06.321
6322,17,1024,128,161,3,669,37,0,2022-07-12 00:00:06.322
6323,17,7283,208,60,3,669,106,1,2022-07-12 00:00:06.323
6324,0,3746,27,85,3,670,130,0,2022-07-12 00:00:06.324
6325,0,4007,208,177,3,670,110,1,2022-07-12 00:00:06.325
6326,0,4303,172,177,3,670,84,0,2022-07-12 00:00:06.326
6327,1,123,80,128,3,670,525,1,2022-07-12 00:00:06.327
6328,1,1512,253,208,3,670,255,0,2022-07-12 00:00:06.328
6329,1,1548,65,80,3,670,105,0,2022-07-12 00:00:06.329
6330,1,437,78,183,3,670,160,1,2022-07-12 00:00:06.330
6331,1,459,78,80,3,670,215,0,2022-07-12 00:00:06.331
6332,1,482,80,139,3,670,125,1,2022-07-12 00:00:06.332
6333,1,739,159,80,3,670,245,0,2022-07-12 00:00:06.333
6334,1,832,80,172,3,670,90,0,2022-07-12 00:00:06.334
6335,3,324,104,22,3,670,171,1,2022-07-12 00:00:06.335
6336,3,433,35,173,3,670,191,1,2022-07-12 00:00:06.336
6337,3,593,130,173,3,670,163,0,2022-07-12 00:00:06.337
6338,5,1004,16,76,3,670,97,0,2022-07-12 00:00:06.338
6339,5,1010,16,60,3,670,78,0,2022-07-12 00:00:06.339
6340,5,1121,261,85,3,670,210,1,2022-07-12 00:00:06.340
6341,5,1122,241,16,3,670,105,0,2022-07-12 00:00:06.341
6342,5,2124,16,45,3,670,115,0,2022-07-12 00:00:06.342
6343,5,2375,261,253,3,670,127,0,2022-07-12 00:00:06.343
6344,5,2755,71,277,3,670,123,0,2022-07-12 00:00:06.344
6345,6,5498,162,16,3,670,97,1,2022-07-12 00:00:06.345
6346,8,1743,173,221,3,670,133,0,2022-07-12 00:00:06.346
6347,8,716,159,48,3,670,96,1,2022-07-12 00:00:06.347
6348,9,126,128,203,3,670,37,0,2022-07-12 00:00:06.348
6349,9,514,161,128,3,670,32,0,2022-07-12 00:00:06.349
6350,10,2803,80,254,3,670,75,0,2022-07-12 00:00:06.350
6351,10,3306,47,80,3,670,180,1,2022-07-12 00:00:06.351
6352,10,3989,76,208,3,670,75,1,2022-07-12 00:00:06.352
6353,10,4190,61,208,3,670,85,1,2022-07-12 00:00:06.353
6354,10,4310,60,208,3,670,125,0,2022-07-12 00:00:06.354
6355,10,4393,35,148,3,670,70,1,2022-07-12 00:00:06.355
6356,10,4451,233,78,3,670,60,0,2022-07-12 00:00:06.356
6357,11,6384,71,159,3,670,119,0,2022-07-12 00:00:06.357
6358,11,6551,71,33,3,670,70,0,2022-07-12 00:00:06.358
6359,12,4812,261,127,3,670,85,1,2022-07-12 00:00:06.359
6360,12,6740,57,154,3,670,40,0,2022-07-12 00:00:06.360
6361,13,121,22,208,3,670,161,0,2022-07-12 00:00:06.361
6362,14,27,217,154,3,670,92,0,2022-07-12 00:00:06.362
6363,14,450,221,217,3,670,279,0,2022-07-12 00:00:06.363
6364,14,457,217,261,3,670,101,1,2022-07-12 00:00:06.364
6365,14,796,154,216,3,670,305,1,2022-07-12 00:00:06.365
6366,15,1004,204,153,3,670,170,0,2022-07-12 00:00:06.366
6367,15,1134,139,175,3,670,60,1,2022-07-12 00:00:06.367
6368,15,1141,75,162,3,670,60,1,2022-07-12 00:00:06.368
6369,15,119,216,228,3,670,70,1,2022-07-12 00:00:06.369
6370,15,1219,261,2,3,670,90,0,2022-07-12 00:00:06.370
6371,15,1246,268,45,3,670,115,1,2022-07-12 00:00:06.371
6372,15,196,252,79,3,670,160,1,2022-07-12 00:00:06.372
6373,15,3499,173,228,3,670,155,1,2022-07-12 00:00:06.373
6374,15,3568,277,22,3,670,165,1,2022-07-12 00:00:06.374
6375,15,391,217,236,3,670,115,1,2022-07-12 00:00:06.375
6376,15,520,241,173,3,670,50,0,2022-07-12 00:00:06.376
6377,15,59,258,217,3,670,110,0,2022-07-12 00:00:06.377
6378,15,703,262,264,3,670,85,1,2022-07-12 00:00:06.378
6379,15,731,79,216,3,670,220,1,2022-07-12 00:00:06.379
6380,15,844,233,33,3,670,95,1,2022-07-12 00:00:06.380
6381,15,993,253,264,3,670,85,0,2022-07-12 00:00:06.381
6382,16,2098,68,135,3,670,62,0,2022-07-12 00:00:06.382
6383,16,2316,2,135,3,670,117,0,2022-07-12 00:00:06.383
6384,17,2730,217,160,3,670,85,1,2022-07-12 00:00:06.384
6385,17,2845,217,292,3,670,59,0,2022-07-12 00:00:06.385
6386,2,55,39,14,3,671,111,1,2022-07-12 00:00:06.386
6387,6,4992,16,36,3,671,72,0,2022-07-12 00:00:06.387
6388,11,6682,45,71,3,671,109,1,2022-07-12 00:00:06.388
6389,12,4647,261,122,3,671,89,0,2022-07-12 00:00:06.389
6390,12,6849,214,232,3,671,38,0,2022-07-12 00:00:06.390
6391,12,7029,261,253,3,671,143,0,2022-07-12 00:00:06.391
6392,16,2322,38,135,3,671,71,1,2022-07-12 00:00:06.392
6393,16,2633,41,135,3,671,69,0,2022-07-12 00:00:06.393
6394,3,401,35,198,3,672,229,0,2022-07-12 00:00:06.394
6395,11,6769,16,132,3,672,72,1,2022-07-12 00:00:06.395
6396,12,4745,261,207,3,672,107,0,2022-07-12 00:00:06.396
6397,12,7027,65,79,3,672,40,0,2022-07-12 00:00:06.397
6398,5,2090,79,148,3,673,237,1,2022-07-12 00:00:06.398
6399,8,520,277,45,3,673,130,1,2022-07-12 00:00:06.399
6400,9,383,143,128,3,673,49,0,2022-07-12 00:00:06.400
6401,12,7012,261,208,3,673,188,0,2022-07-12 00:00:06.401
6402,17,2719,217,246,3,673,97,0,2022-07-12 00:00:06.402
6403,5,1247,186,16,3,674,101,0,2022-07-12 00:00:06.403
6404,5,2861,16,280,3,674,258,1,2022-07-12 00:00:06.404
6405,8,691,267,16,3,674,96,0,2022-07-12 00:00:06.405
6406,12,4461,264,261,3,674,106,1,2022-07-12 00:00:06.406
6407,12,4728,261,179,3,674,105,1,2022-07-12 00:00:06.407
6408,0,3706,157,85,3,675,88,1,2022-07-12 00:00:06.408
6409,1,1074,205,80,3,675,115,0,2022-07-12 00:00:06.409
6410,1,1775,80,264,3,675,195,1,2022-07-12 00:00:06.410
6411,1,1912,80,173,3,675,145,0,2022-07-12 00:00:06.411
6412,1,1975,233,208,3,675,130,1,2022-07-12 00:00:06.412
6413,2,754,252,268,3,675,225,0,2022-07-12 00:00:06.413
6414,3,644,253,148,3,675,321,1,2022-07-12 00:00:06.414
6415,3,738,37,148,3,675,229,1,2022-07-12 00:00:06.415
6416,3,908,208,148,3,675,125,1,2022-07-12 00:00:06.416
6417,4,224,58,96,3,675,92,1,2022-07-12 00:00:06.417
6418,4,461,217,135,3,675,154,1,2022-07-12 00:00:06.418
6419,5,1008,16,233,3,675,85,0,2022-07-12 00:00:06.419
6420,5,1018,198,16,3,675,92,1,2022-07-12 00:00:06.420
6421,5,1262,173,22,3,675,154,0,2022-07-12 00:00:06.421
6422,5,1900,16,35,3,675,154,0,2022-07-12 00:00:06.422
6423,5,2025,45,16,3,675,117,0,2022-07-12 00:00:06.423
6424,5,2105,197,253,3,675,243,0,2022-07-12 00:00:06.424
6425,5,2259,197,261,3,675,174,1,2022-07-12 00:00:06.425
6426,5,2920,198,85,3,675,148,0,2022-07-12 00:00:06.426
6427,5,651,175,16,3,675,114,1,2022-07-12 00:00:06.427
6428,6,7109,132,134,3,675,105,0,2022-07-12 00:00:06.428
6429,8,1590,16,116,3,675,87,0,2022-07-12 00:00:06.429
6430,9,185,203,128,3,675,34,0,2022-07-12 00:00:06.430
6431,10,2908,94,80,3,675,130,0,2022-07-12 00:00:06.431
6432,10,3006,243,154,3,675,45,0,2022-07-12 00:00:06.432
6433,10,3104,154,258,3,675,75,0,2022-07-12 00:00:06.433
6434,10,3206,113,80,3,675,55,1,2022-07-12 00:00:06.434
6435,10,3611,183,27,3,675,125,0,2022-07-12 00:00:06.435
6436,10,3794,208,91,3,675,200,0,2022-07-12 00:00:06.436
6437,10,3915,279,208,3,675,115,0,2022-07-12 00:00:06.437
6438,10,3978,56,208,3,675,70,1,2022-07-12 00:00:06.438
6439,10,4227,84,208,3,675,80,1,2022-07-12 00:00:06.439
6440,10,4348,290,208,3,675,105,1,2022-07-12 00:00:06.440
6441,10,4359,208,61,3,675,70,0,2022-07-12 00:00:06.441
6442,10,4371,208,205,3,675,95,1,2022-07-12 00:00:06.442
6443,11,6274,197,82,3,675,57,0,2022-07-12 00:00:06.443
6444,11,6278,290,71,3,675,111,0,2022-07-12 00:00:06.444
6445,11,6279,71,216,3,675,99,1,2022-07-12 00:00:06.445
6446,11,6295,71,251,3,675,53,0,2022-07-12 00:00:06.446
6447,11,6363,134,71,3,675,104,0,2022-07-12 00:00:06.447
6448,11,6528,71,35,3,675,130,0,2022-07-12 00:00:06.448
6449,11,6569,71,60,3,675,89,0,2022-07-12 00:00:06.449
6450,12,4515,261,208,3,675,189,1,2022-07-12 00:00:06.450
6451,12,4658,261,40,3,675,81,1,2022-07-12 00:00:06.451
